transcription,file_name
THE RED TAPE BOUND THE SMUGGLED FOOD,data/american/speaker_03/american_s03_281.wav
LOOK IN THE CORNER TO FIND THE TAN SHIRT,data/american/speaker_03/american_s03_282.wav
THE COLD DRIZZLE WILL HALT THE BOND DRIVE,data/american/speaker_03/american_s03_283.wav
NINE MEN WERE HIRED TO DIG THE RUINS,data/american/speaker_03/american_s03_284.wav
THE JUNKYARD HAD A MOULDY SMELL,data/american/speaker_03/american_s03_285.wav
THE FLINT SPUTTERED AND LIT A PINE TORCH,data/american/speaker_03/american_s03_286.wav
SOAK THE CLOTH AND DROWN THE SHARP ODOUR,data/american/speaker_03/american_s03_287.wav
THE SHELVES WERE BARE OF BOTH JAM OR CRACKERS,data/american/speaker_03/american_s03_288.wav
A JOY TO EVERY CHILD IS THE SWAN BOAT,data/american/speaker_03/american_s03_289.wav
ALL SAT FROZEN AND WATCHED THE SCREEN,data/american/speaker_03/american_s03_290.wav
A CLOUD OF DUST STUNG HIS TENDER EYES,data/american/speaker_03/american_s03_291.wav
TO REACH THE END HE NEEDS MUCH COURAGE,data/american/speaker_03/american_s03_292.wav
SHAPE THE CLAY GENTLY INTO BLOCK FORM,data/american/speaker_03/american_s03_293.wav
A RIDGE ON A SMOOTH SURFACE IS A BUMP OR FLAW,data/american/speaker_03/american_s03_294.wav
HEDGE APPLES MAY STAIN YOUR HANDS GREEN,data/american/speaker_03/american_s03_295.wav
QUENCH YOUR THIRST,data/american/speaker_03/american_s03_296.wav
THEN EAT THE CRACKERS,data/american/speaker_03/american_s03_297.wav
TIGHT CURLS GET LIMP ON RAINY DAYS,data/american/speaker_03/american_s03_298.wav
THE MUTE MUFFLED THE HIGH TONES OF THE HORN,data/american/speaker_03/american_s03_299.wav
THE GOLD RING FITS ONLY A PIERCED EAR,data/american/speaker_03/american_s03_300.wav
THE OLD PAN WAS COVERED WITH HARD FUDGE,data/american/speaker_03/american_s03_301.wav
WATCH THE LOG FLOAT IN THE WIDE RIVER,data/american/speaker_03/american_s03_302.wav
THE NOTE ON THIS STALK OF WHEAT GREW DAILY,data/american/speaker_03/american_s03_303.wav
THE HEAP OF FALLEN LEAVES WAS SET ON FIRE,data/american/speaker_03/american_s03_304.wav
RITE FAST IF YOU WANT TO FINISH EARLY,data/american/speaker_03/american_s03_305.wav
HIS SHIRT WAS CLEAN BUT ONE BUTTON WAS GONE,data/american/speaker_03/american_s03_306.wav
THE BARREL OF BEER WAS A BREW OF MOULD AND HOBS,data/american/speaker_03/american_s03_307.wav
TIN CANS ARE ABSENT FROM STORE SHELVES,data/american/speaker_03/american_s03_308.wav
SLIDE THE BOX INTO THAT EMPTY SPACE,data/american/speaker_03/american_s03_309.wav
THE PLANT GREW LARGE AND GREEN IN THE WINDOW,data/american/speaker_03/american_s03_310.wav
THE BEAM DROPPED DOWN ON THE WORKMAN'S HEAD,data/american/speaker_03/american_s03_311.wav
PINK CLOUDS FLOATED WITH THE BREEZE,data/american/speaker_03/american_s03_312.wav
SHE DANCED LIKE A SWAN,data/american/speaker_03/american_s03_313.wav
TALL AND GRACEFUL,data/american/speaker_03/american_s03_314.wav
THE TUBE WAS BLOWN AND THE TIRE FLAT AND USELESS,data/american/speaker_03/american_s03_315.wav
IT IS LATE MORNING ON THE OLD WALL CLOCK,data/american/speaker_03/american_s03_316.wav
LET'S ALL JOIN AS WE SING THE LAST CHORUS,data/american/speaker_03/american_s03_317.wav
THE LAST SWITCH CANNOT BE TURNED OFF,data/american/speaker_03/american_s03_318.wav
THE FIGHT WILL END IN JUST SIX MINUTES,data/american/speaker_03/american_s03_319.wav
THE STORE WALLS WERE LINED WITH COLORED FROCKS,data/american/speaker_03/american_s03_320.wav
THE PEACE LEAGUE MET TO DISCUSS THEIR PLANS,data/american/speaker_03/american_s03_321.wav
THE RISE TO FAME OF A PERSON TAKES LUCK,data/american/speaker_03/american_s03_322.wav
PAPER IS SCARCE,data/american/speaker_03/american_s03_323.wav
SO WRITE WITH MUCH CARE,data/american/speaker_03/american_s03_324.wav
THE QUICK FOX JUMPED ON THE SLEEPING CAT,data/american/speaker_03/american_s03_325.wav
THE NOZZLE OF THE FIREHOSE WAS BRIGHT BRASS,data/american/speaker_03/american_s03_326.wav
SCREW THE ROUND CAP ON AS TIGHT AS NEEDED,data/american/speaker_03/american_s03_327.wav
TIME BRINGS US MANY CHANGES,data/american/speaker_03/american_s03_328.wav
THE PURPLE TIE WAS TEN YEARS OLD,data/american/speaker_03/american_s03_329.wav
MEN THINK AND PLAN AND SOMETIMES ACT,data/american/speaker_03/american_s03_330.wav
FILL THE INK JAR WITH STICKY GLUE,data/american/speaker_03/american_s03_331.wav
HE SMOKE A BIG PIPE WITH STRONG CONTENTS,data/american/speaker_03/american_s03_332.wav
WE NEED GRAIN TO KEEP OUR MULES HEALTHY,data/american/speaker_03/american_s03_333.wav
PACK THE RECORDS IN A NEAT THIN CASE,data/american/speaker_03/american_s03_334.wav
THE CRUNCH FEET IN THE SNOW WAS THE ONLY SOUND,data/american/speaker_03/american_s03_335.wav
THE COPPER BOWL SHONE IN THE SUN'S RAYS,data/american/speaker_03/american_s03_336.wav
BOARDS WILL WARP UNLESS KEPT DRY,data/american/speaker_03/american_s03_337.wav
THE PLUSH CHAIR LEANED AGAINST THE WALL,data/american/speaker_03/american_s03_338.wav
GLASS WILL CLINK WHEN STRUCK BY METAL,data/american/speaker_03/american_s03_339.wav
BATHE AND RELAX IN THE COOL GREEN GRASS,data/american/speaker_03/american_s03_340.wav
NINE ROWS OF SOLDIERS STOOD IN A LINE,data/american/speaker_03/american_s03_341.wav
THE BEACH IS DRY AND SHALLOW AT LOW TIDE,data/american/speaker_03/american_s03_342.wav
THE IDEA IS TO SOW BOTH EDGES STRAIGHT,data/american/speaker_03/american_s03_343.wav
THE KITTEN CHASED THE DOG DOWN THE STREET,data/american/speaker_03/american_s03_344.wav
PAGES BOUND IN CLOTH MAKE A BOOK,data/american/speaker_03/american_s03_345.wav
TRY TO TRACE THE FINE LINES OF THE PAINTING,data/american/speaker_03/american_s03_346.wav
WOMEN FORM LESS THAN HALF OF THE GROUP,data/american/speaker_03/american_s03_347.wav
THE ZONES MERGE IN THE CENTRAL PART OF TOWN,data/american/speaker_03/american_s03_348.wav
A GEM IN THE ROUGH NEEDS WORK TO POLISH,data/american/speaker_03/american_s03_349.wav
CODE IS USED WHEN SECRETS ARE SENT,data/american/speaker_03/american_s03_350.wav
MOST OF THE NEWS IS EASY FOR US TO HEAR,data/american/speaker_03/american_s03_351.wav
HE USED THE LATHE TO MAKE BRASS OBJECTS,data/american/speaker_03/american_s03_352.wav
THE VAIN ON TOP OF THE POLE REVOLVED IN THE WIND,data/american/speaker_03/american_s03_353.wav
MINCE PIE IS A DISH SERVE TO CHILDREN,data/american/speaker_03/american_s03_354.wav
THE CLAN GATHERED ON EACH DULL NIGHT,data/american/speaker_03/american_s03_355.wav
LET IT BURN,data/american/speaker_03/american_s03_356.wav
IT GIVES US WARMTH AND COMFORT,data/american/speaker_03/american_s03_357.wav
A CASTLE BUILT FROM SAND FAILS TO ENDURE,data/american/speaker_03/american_s03_358.wav
A CHILD'S WIT SAVE THE DAY FOR US,data/american/speaker_03/american_s03_359.wav
TACK THE STRIP OF CARPET TO THE WORN FLOOR,data/american/speaker_03/american_s03_360.wav
NEXT TUESDAY WE MUST VOTE,data/american/speaker_03/american_s03_361.wav
POUR THE STEW FROM THE POT INTO THE PLATE,data/american/speaker_03/american_s03_362.wav
EACH PENNY SHONE LIKE NEW,data/american/speaker_03/american_s03_363.wav
THE MAN WENT TO THE WOODS TO GATHER STICKS,data/american/speaker_03/american_s03_364.wav
THE DIRT PILES WERE LINES ALONG THE ROAD,data/american/speaker_03/american_s03_365.wav
THE LOGS FELL AND TUMBLED INTO THE CLEAR STREAM,data/american/speaker_03/american_s03_366.wav
JUST HOIST IT UP AND TAKE IT AWAY,data/american/speaker_03/american_s03_367.wav
A RIPE PLUM IS FIT FOR A KING'S PALATE,data/american/speaker_03/american_s03_368.wav
OUR PLANS RIGHT NOW ARE HAZY,data/american/speaker_03/american_s03_369.wav
BRASS RINGS ARE SOLD BY THESE NATIVES,data/american/speaker_03/american_s03_370.wav
IT TAKES A GOOD TRAP TO CAPTURE A BEAR,data/american/speaker_03/american_s03_371.wav
FEED THE WHITE MOUSE SOME FLOWER SEEDS,data/american/speaker_03/american_s03_372.wav
THE THAW CAME EARLY AND FREED THE STREAM,data/american/speaker_03/american_s03_373.wav
HE TOOK THE LEAD AND KEPT IT THE WHOLE DISTANCE,data/american/speaker_03/american_s03_374.wav
THE KEY YOU DESIGNED WILL FIT THE LOOK,data/american/speaker_03/american_s03_375.wav
PLEAD TO THE COUNCIL TO FREE THE POOR THIEF,data/american/speaker_03/american_s03_376.wav
BETTER HASH IS MADE OF RARE BEEF,data/american/speaker_03/american_s03_377.wav
THIS PLANK WAS MADE FOR WALKING ON,data/american/speaker_03/american_s03_378.wav
THE LAKE SPARKLED IN THE RED HOT SUN,data/american/speaker_03/american_s03_379.wav
HE CRAWLED WITH CARE ALONG THE LEDGE,data/american/speaker_03/american_s03_380.wav
TEND THE SHEEP WHILE THE DOG WANDERS,data/american/speaker_03/american_s03_381.wav
IT TAKES A LOT OF HELP TO FINISH THESE,data/american/speaker_03/american_s03_382.wav
MARK THE SPOT WITH A SIGN PAINTED RED,data/american/speaker_03/american_s03_383.wav
TAKE TWO SHARES AS A FAIR PROFIT,data/american/speaker_03/american_s03_384.wav
THE FUR OF CATS GOES BY MANY NAMES,data/american/speaker_03/american_s03_385.wav
NORTH WINDS BRING COLDS AND FEVERS,data/american/speaker_03/american_s03_386.wav
HE ASKS NO PERSON TO VOUCH FOR HIM,data/american/speaker_03/american_s03_387.wav
GO NOW AND COME HERE LATER,data/american/speaker_03/american_s03_388.wav
A SASH OF GOLD SILK WILL TRIM HER DRESS,data/american/speaker_03/american_s03_389.wav
SOAP CAN WASH MOST DIRT AWAY,data/american/speaker_03/american_s03_390.wav
THAT MOVE MEANS THE GAME IS OVER,data/american/speaker_03/american_s03_391.wav
HE WROTE DOWN A LONG LIST OF ITEMS,data/american/speaker_03/american_s03_392.wav
A SIEGE WILL CRACK THE STRONG DEFENCE,data/american/speaker_03/american_s03_393.wav
GRAPE JUICE AND WATER MIX WELL,data/american/speaker_03/american_s03_394.wav
ROADS ARE PAVED WITH STICKE TAR,data/american/speaker_03/american_s03_395.wav
FAKE STONES SHINE BUT COST LITTLE,data/american/speaker_03/american_s03_396.wav
THE DRIP OF THE RAIN MADE A PLEASANT SOUND,data/american/speaker_03/american_s03_397.wav
SMOKE POURED OUT OF EVERY CRACK,data/american/speaker_03/american_s03_398.wav
SERVE THE HOT RUM TO THE TIRED HEROES,data/american/speaker_03/american_s03_399.wav
MUCH OF THIS STORY MAKES GOOD SENSE,data/american/speaker_03/american_s03_400.wav
THE SUN CAME UP TO LIGHT THE EASTERN SKY,data/american/speaker_03/american_s03_401.wav
HEAVE THE LINE OVER THE PORT SIDE,data/american/speaker_03/american_s03_402.wav
A LATHE CUTS AND TRIMS ANY WOOD,data/american/speaker_03/american_s03_403.wav
IT'S A DENSE CROWD IN TWO DISTINCT WAYS,data/american/speaker_03/american_s03_404.wav
HIS HIP STRUCK THE KNEE OF THE NEXT PLAYER,data/american/speaker_03/american_s03_405.wav
THE STALE SMELL OF OLD BEER LINGERS,data/american/speaker_03/american_s03_406.wav
THE DESK WAS FIRM ON THE SHAKY FLOOR,data/american/speaker_03/american_s03_407.wav
IT TAKES HEAT TO BRING OUT THE ODOR,data/american/speaker_03/american_s03_408.wav
BEEF IS SCARCER THAN SOME LAMB,data/american/speaker_03/american_s03_409.wav
RAISE THE SAIL AND STEER THE SHIP NORTHWARD,data/american/speaker_03/american_s03_410.wav
A CONE COSTS FIVE CENTS ON MONDAYS,data/american/speaker_03/american_s03_411.wav
A POD IS WHAT PEAS ALWAYS GROW IN,data/american/speaker_03/american_s03_412.wav
JERK THAT DART FROM THE CORK TARGET,data/american/speaker_03/american_s03_413.wav
NO CEMENT WILL HOLD HARD WOOD,data/american/speaker_03/american_s03_414.wav
WE NOW HAVE A NEW BASE FOR SHIPPING,data/american/speaker_03/american_s03_415.wav
A LIST OF NAMES IS CARVED AROUND THE BASE,data/american/speaker_03/american_s03_416.wav
THE SHEEP WERE LED HOME BY A DOG,data/american/speaker_03/american_s03_417.wav
THREE FOR A DIME,data/american/speaker_03/american_s03_418.wav
THE YOUNG PEDDLER CRIED,data/american/speaker_03/american_s03_419.wav
THE SENSE OF SMELL IS BETTER THAN THAT OF TOUCH,data/american/speaker_03/american_s03_420.wav
NO HARDSHIP SEEMED TO MAKE HIM SAD,data/american/speaker_03/american_s03_421.wav
GRACE MAKES UP THE LACK OF BEAUTY,data/american/speaker_03/american_s03_422.wav
NODGE GENTLY BUT WAKE HER NOW,data/american/speaker_03/american_s03_423.wav
THE NEWS STRUCK DOUBT INTO RESTLESS MINDS,data/american/speaker_03/american_s03_424.wav
ONCE WE STOOD BESIDE THE SHORE,data/american/speaker_03/american_s03_425.wav
A CHINK IN THE WALL ALLOWED A DRAFT TO BLOW,data/american/speaker_03/american_s03_426.wav
FASTEN TWO PINS ON EACH SIDE,data/american/speaker_03/american_s03_427.wav
A COLD DIP RESTORES HEALTH AND ZEST.,data/american/speaker_03/american_s03_428.wav
HE TAKES THE OATH OF OFFICE EACH MARCH,data/american/speaker_03/american_s03_429.wav
THE SAND DRIFTS OVER THE SILL OF THE OLD HOUSE,data/american/speaker_03/american_s03_430.wav
THE POINT OF THE STEEL PEN WAS BENT AND TWISTED,data/american/speaker_03/american_s03_431.wav
THERE IS A LAG BETWEEN THOUGHT AND ACT,data/american/speaker_03/american_s03_432.wav
SEED IS NEEDED TO PLANT THE SPRING CORN,data/american/speaker_03/american_s03_433.wav
DRAW THE CHART WITH HEAVY BLACK LINES,data/american/speaker_03/american_s03_434.wav
THE BOY OWED HIS PAL THIRTY CENTS,data/american/speaker_03/american_s03_435.wav
THE CHAP SLIPPED INTO THE CROWD AND WAS LOST,data/american/speaker_03/american_s03_436.wav
HATS ARE WORN TO TEA AND NOT TO DINNER,data/american/speaker_03/american_s03_437.wav
THE RAMP LED UP TO THE WIDE HIGHWAY,data/american/speaker_03/american_s03_438.wav
BEAT THE DUST FROM THE RUG ONTO THE LAWN,data/american/speaker_03/american_s03_439.wav
SAY IT SLOWLY BUT MAKE IT RING CLEAR,data/american/speaker_03/american_s03_440.wav
THE STRAW NEST HOUSED FIVE ROBINS,data/american/speaker_03/american_s03_441.wav
SCREEN THE PORCH WITH WOVEN STRAW MATS,data/american/speaker_03/american_s03_442.wav
THIS HORSE WILL NOSE HIS WAY TO THE FINISH,data/american/speaker_03/american_s03_443.wav
THE DRY WAX PROTECTS THE DEEP SCRATCH,data/american/speaker_03/american_s03_444.wav
HE PICKED UP THE DICE FOR A SECOND ROLL,data/american/speaker_03/american_s03_445.wav
THESE COINS WILL BE NEEDED TO PAY HIS DEBT,data/american/speaker_03/american_s03_446.wav
THE NAG PULLED THE FRAIL CART ALONG,data/american/speaker_03/american_s03_447.wav
TWIST THE VALVE AND RELEASE HOT STEAM,data/american/speaker_03/american_s03_448.wav
THE VAMP OF THE SHOE HAD A GOLD BUCKLE,data/american/speaker_03/american_s03_449.wav
THE SMELL OF BURNED RAGS ITCHES MY NOSE,data/american/speaker_03/american_s03_450.wav
NEW PANTS LACK CUFFS AND POCKETS,data/american/speaker_03/american_s03_451.wav
THE MARSH WILL FREEZE WHEN COLD ENOUGH,data/american/speaker_03/american_s03_452.wav
THEY SLICE THE SAUSAGE THIN WITH A KNIFE,data/american/speaker_03/american_s03_453.wav
THE BLOOM OF THE ROSE LASTS A FEW DAYS,data/american/speaker_03/american_s03_454.wav
A GREY MARE WALKED BEFORE THE COLT,data/american/speaker_03/american_s03_455.wav
BREAKFAST BUNS ARE FINE WITH A HOT DRINK,data/american/speaker_03/american_s03_456.wav
BOTTLES HOLD FOUR KINDS OF RUM,data/american/speaker_03/american_s03_457.wav
THE MAN WORE A FEATHER IN HIS FELT HAT,data/american/speaker_03/american_s03_458.wav
HE WHEELED THE BIKE PAST THE WINDING ROAD,data/american/speaker_03/american_s03_459.wav
DROP THE ASHES ON THE WORN OLD RUG,data/american/speaker_03/american_s03_460.wav
THE DESK AND BOTH CHAIRS WERE PAINTED TAN,data/american/speaker_03/american_s03_461.wav
THROW OUT THE USED PAPER CUP AND PLATE,data/american/speaker_03/american_s03_462.wav
A CLEAN NECK MEANS A NEAT COLLAR,data/american/speaker_03/american_s03_463.wav
THE COUCH COVER AND HALL DRAPES WERE BLUE,data/american/speaker_03/american_s03_464.wav
THE STEMS OF THE TALL GLASSES CRACKED AND BROKE,data/american/speaker_03/american_s03_465.wav
THE WALL PHONE RANG LOUD AND OFTEN,data/american/speaker_03/american_s03_466.wav
THE CLOTHES DRIED ON A THIN WOODEN RACK,data/american/speaker_03/american_s03_467.wav
TURN OUT THE LANTERN WHICH GIVES US LIGHT,data/american/speaker_03/american_s03_468.wav
THE CLEAT SANK DEEPLY INTO THE SOFT TURF,data/american/speaker_03/american_s03_469.wav
THE BILLS WERE MAILED PROMPTLY ON THE TENTH OF THE MONTH,data/american/speaker_03/american_s03_470.wav
TO HAVE IS BETTER THAN TO WAIT AND HOPE,data/american/speaker_03/american_s03_471.wav
THE PRICE IS FAIR FOR A GOOD ANTIQUE CLOCK,data/american/speaker_03/american_s03_472.wav
THE MUSIC PLAYED ON WHILE THEY TALKED,data/american/speaker_03/american_s03_473.wav
DISPENSE WITH A VEST ON A DAY LIKE THIS,data/american/speaker_03/american_s03_474.wav
THE BUNCH OF GRAPES WAS PRESSED INTO WINE,data/american/speaker_03/american_s03_475.wav
HE SENT THE FIGS,data/american/speaker_03/american_s03_476.wav
BUT KEPT THE RIPE CHERRIES,data/american/speaker_03/american_s03_477.wav
THE HINGE ON THE DOOR CREAKED WITH OLD AGE,data/american/speaker_03/american_s03_478.wav
THE SCREEN BEFORE THE FIRE KEPT IN THE SPARKS,data/american/speaker_03/american_s03_479.wav
FLY BY NIGHT AND YOU WASTE LITTLE TIME,data/american/speaker_03/american_s03_480.wav
THICK GLASSES HELPED HIM READ THE PRINT,data/american/speaker_03/american_s03_481.wav
BIRTH AND DEATH MARKS THE LIMITS OF LIFE,data/american/speaker_03/american_s03_482.wav
THE CHAIR LOOKED STRONG BUT HAD NO BOTTOM,data/american/speaker_03/american_s03_483.wav
THE KITE FLEW WILDLY IN THE HIGH WIND,data/american/speaker_03/american_s03_484.wav
A FUR MUFF IS STYLISH ONCE MORE,data/american/speaker_03/american_s03_485.wav
THE TIN BOXS HELD PRICELESS STONES,data/american/speaker_03/american_s03_486.wav
WE NEED AN END OF ALL SUCH MATTER,data/american/speaker_03/american_s03_487.wav
THE CASE WAS PUZZLING TO THE OLD AND WISE,data/american/speaker_03/american_s03_488.wav
THE BRIGHT LANTERNS WERE GAY ON THE DARK LAWN,data/american/speaker_03/american_s03_489.wav
WE DON'T GET MUCH MONEY BUT WE HAVE FUN,data/american/speaker_03/american_s03_490.wav
THE YOUTH DROVE WITH ZEST,data/american/speaker_03/american_s03_491.wav
BUT LITTLE SKILL,data/american/speaker_03/american_s03_492.wav
FIVE YEARS HE LIVED WITH A SHAGGY DOG,data/american/speaker_03/american_s03_493.wav
A FENCE CUT THROUGH THE CORNER LOT,data/american/speaker_03/american_s03_494.wav
THE WAY TO SAVE MONEY IS NOT TO SPEND MUCH,data/american/speaker_03/american_s03_495.wav
SHUT THE HATCH BEFORE THE WAVES PUSH IT IN,data/american/speaker_03/american_s03_496.wav
THE ODOR OF SPRING MAKES YOUNG HEARTS JUMP,data/american/speaker_03/american_s03_497.wav
CRACK THE WALNUT WITH YOUR SHARP SIDE TEETH,data/american/speaker_03/american_s03_498.wav
HE OFFERED PROOF IN THE FORM OF A LARGE CHART,data/american/speaker_03/american_s03_499.wav
SEND THE STUFF IN A THICK PAPER BAG,data/american/speaker_03/american_s03_500.wav
A QUART OF MILK IS WATER FOR THE MOST PART,data/american/speaker_03/american_s03_501.wav
THEY TOLD WILD TALES TO FRIGHTEN HIM,data/american/speaker_03/american_s03_502.wav
THE THREE STORY HOUSE WAS BUILT OF STONE,data/american/speaker_03/american_s03_503.wav
IN THE REAR OF THE GROUND FLOOR WAS A LARGE PASSAGE,data/american/speaker_03/american_s03_504.wav
A MAN IN A BLUE SWEATER SAT AT THE DESK,data/american/speaker_03/american_s03_505.wav
OATS ARE A FOOD EATEN BY HORSE AND MAN,data/american/speaker_03/american_s03_506.wav
THEIR EYELIDS DROOP FOR WANT OF SLEEP,data/american/speaker_03/american_s03_507.wav
A SIP OF TEA REVIVES HIS TIRED FRIEND,data/american/speaker_03/american_s03_508.wav
THERE ARE MANY WAYS TO DO THESE THINGS,data/american/speaker_03/american_s03_509.wav
TUCK THE SHEET UNDER THE EDGE OF THE MAT,data/american/speaker_03/american_s03_510.wav
A FORCE EQUAL TO THAT WOULD MOVE THE EARTH,data/american/speaker_03/american_s03_511.wav
WE LIKE TO SEE CLEAR WEATHER,data/american/speaker_03/american_s03_512.wav
THE WORK OF THE TAILOR IS SEEN ON EACH SIDE,data/american/speaker_03/american_s03_513.wav
